X=-24.386 Y=122.598 Z=-174.297,X=-0.008 Y=-0.008 Z=1.000,X=0.365 Y=0.483
X=-23.918 Y=-57.742 Z=-174.297,X=-0.008 Y=-0.008 Z=1.000,X=0.365 Y=0.322
X=-47.835 Y=-115.485 Z=-174.297,X=-0.008 Y=-0.008 Z=1.000,X=0.343 Y=0.271
X=-12.193 Y=61.299 Z=-174.297,X=-0.008 Y=-0.008 Z=1.000,X=0.375 Y=0.428
X=-47.835 Y=115.485 Z=-174.297,X=-0.008 Y=-0.008 Z=1.000,X=0.343 Y=0.477
X=-34.723 Y=-51.967 Z=-174.297,X=-0.008 Y=-0.008 Z=1.000,X=0.355 Y=0.327
X=-69.446 Y=-103.934 Z=-174.297,X=-0.008 Y=-0.008 Z=1.000,X=0.324 Y=0.281
X=-23.918 Y=57.742 Z=-174.297,X=-0.008 Y=-0.008 Z=1.000,X=0.365 Y=0.425
X=-69.446 Y=103.934 Z=-174.297,X=-0.008 Y=-0.008 Z=1.000,X=0.324 Y=0.467
X=-44.194 Y=-44.194 Z=-174.297,X=-0.008 Y=-0.008 Z=1.000,X=0.347 Y=0.334
X=-88.388 Y=-88.388 Z=-174.297,X=-0.008 Y=-0.008 Z=1.000,X=0.307 Y=0.295
X=-34.723 Y=51.967 Z=-174.297,X=-0.008 Y=-0.008 Z=1.000,X=0.355 Y=0.420
X=-88.388 Y=88.388 Z=-174.297,X=-0.008 Y=-0.008 Z=1.000,X=0.307 Y=0.453
X=-51.967 Y=-34.723 Z=-174.297,X=-0.008 Y=-0.008 Z=1.000,X=0.340 Y=0.343
X=-103.934 Y=-69.446 Z=-174.297,X=-0.008 Y=-0.008 Z=1.000,X=0.293 Y=0.312
X=-44.194 Y=44.194 Z=-174.297,X=-0.008 Y=-0.008 Z=1.000,X=0.347 Y=0.413
X=-103.934 Y=69.446 Z=-174.297,X=-0.008 Y=-0.008 Z=1.000,X=0.293 Y=0.436
X=-57.742 Y=-23.918 Z=-174.297,X=-0.008 Y=-0.008 Z=1.000,X=0.335 Y=0.352
X=-115.485 Y=-47.835 Z=-174.297,X=-0.008 Y=-0.008 Z=1.000,X=0.283 Y=0.331
X=-51.967 Y=34.723 Z=-174.297,X=-0.008 Y=-0.008 Z=1.000,X=0.340 Y=0.405
X=-115.485 Y=47.836 Z=-174.297,X=-0.008 Y=-0.008 Z=1.000,X=0.283 Y=0.417
X=-61.299 Y=-12.193 Z=-174.297,X=-0.008 Y=-0.008 Z=1.000,X=0.332 Y=0.363
X=-122.598 Y=-24.386 Z=-174.297,X=-0.008 Y=-0.008 Z=1.000,X=0.277 Y=0.352
X=-57.742 Y=23.918 Z=-174.297,X=-0.008 Y=-0.008 Z=1.000,X=0.335 Y=0.395
X=-122.598 Y=24.386 Z=-174.297,X=-0.008 Y=-0.008 Z=1.000,X=0.277 Y=0.396
X=-62.500 Y=0.000 Z=-174.297,X=-0.008 Y=-0.008 Z=1.000,X=0.330 Y=0.374
X=-125.000 Y=0.000 Z=-174.297,X=-0.008 Y=-0.008 Z=1.000,X=0.275 Y=0.374
X=-61.299 Y=12.193 Z=-174.297,X=-0.008 Y=-0.008 Z=1.000,X=0.332 Y=0.385
X=0.000 Y=0.000 Z=-174.297,X=-0.008 Y=-0.008 Z=1.000,X=0.386 Y=0.374
X=62.500 Y=0.000 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.194 Y=0.374
X=122.598 Y=-24.386 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.248 Y=0.352
X=125.000 Y=0.000 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.250 Y=0.374
X=61.299 Y=12.193 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.193 Y=0.384
X=122.598 Y=24.386 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.248 Y=0.396
X=61.299 Y=-12.193 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.193 Y=0.363
X=115.485 Y=-47.835 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.242 Y=0.331
X=57.742 Y=23.918 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.190 Y=0.395
X=115.485 Y=47.835 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.242 Y=0.416
X=57.742 Y=-23.918 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.190 Y=0.352
X=103.934 Y=-69.446 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.232 Y=0.312
X=51.967 Y=34.723 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.185 Y=0.405
X=103.934 Y=69.446 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.232 Y=0.436
X=51.967 Y=-34.723 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.185 Y=0.343
X=88.388 Y=-88.388 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.218 Y=0.294
X=44.194 Y=44.194 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.178 Y=0.413
X=88.388 Y=88.388 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.218 Y=0.453
X=44.194 Y=-44.194 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.178 Y=0.334
X=69.446 Y=-103.934 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.201 Y=0.281
X=34.723 Y=51.967 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.170 Y=0.420
X=69.446 Y=103.934 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.201 Y=0.467
X=34.723 Y=-51.967 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.170 Y=0.327
X=47.835 Y=-115.485 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.181 Y=0.270
X=23.918 Y=57.742 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.160 Y=0.425
X=47.836 Y=115.485 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.181 Y=0.477
X=23.918 Y=-57.742 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.160 Y=0.322
X=24.386 Y=-122.598 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.160 Y=0.264
X=12.193 Y=61.299 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.149 Y=0.428
X=24.386 Y=122.598 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.160 Y=0.483
X=12.193 Y=-61.299 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.149 Y=0.319
X=0.000 Y=-125.000 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.139 Y=0.262
X=0.000 Y=62.500 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.139 Y=0.429
X=0.000 Y=125.000 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.139 Y=0.485
X=0.000 Y=-62.500 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.139 Y=0.317
X=-24.386 Y=-122.598 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.117 Y=0.264
X=-12.193 Y=61.299 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.128 Y=0.428
X=-24.386 Y=122.598 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.117 Y=0.483
X=-12.193 Y=-61.299 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.128 Y=0.319
X=-47.835 Y=-115.485 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.096 Y=0.270
X=-23.918 Y=57.742 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.117 Y=0.425
X=-47.835 Y=115.485 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.096 Y=0.477
X=-23.918 Y=-57.742 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.117 Y=0.322
X=-69.446 Y=-103.934 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.076 Y=0.281
X=-34.723 Y=51.967 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.107 Y=0.420
X=-69.446 Y=103.934 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.076 Y=0.467
X=-34.723 Y=-51.967 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.107 Y=0.327
X=-88.388 Y=-88.388 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.060 Y=0.294
X=-44.194 Y=44.194 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.099 Y=0.413
X=-88.388 Y=88.388 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.060 Y=0.453
X=-44.194 Y=-44.194 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.099 Y=0.334
X=-103.934 Y=-69.446 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.046 Y=0.312
X=-51.967 Y=34.723 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.092 Y=0.405
X=-103.934 Y=69.446 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.046 Y=0.436
X=-51.967 Y=-34.723 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.092 Y=0.343
X=-115.485 Y=-47.835 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.035 Y=0.331
X=-57.742 Y=23.918 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.087 Y=0.395
X=-115.485 Y=47.836 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.035 Y=0.416
X=-57.742 Y=-23.918 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.087 Y=0.352
X=-122.598 Y=-24.386 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.029 Y=0.352
X=-61.299 Y=12.193 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.084 Y=0.384
X=-122.598 Y=24.386 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.029 Y=0.396
X=-61.299 Y=-12.193 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.084 Y=0.363
X=-125.000 Y=0.000 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.027 Y=0.374
X=-62.500 Y=0.000 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.083 Y=0.374
X=0.000 Y=0.000 Z=-25.000,X=0.000 Y=0.000 Z=-1.000,X=0.139 Y=0.374
X=-106.287 Y=-0.586 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.694 Y=0.374
X=-100.277 Y=-3.025 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.748 Y=0.352
X=-100.037 Y=-0.586 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.750 Y=0.374
X=-106.407 Y=0.633 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.693 Y=0.384
X=-100.277 Y=1.852 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.748 Y=0.396
X=-106.407 Y=-1.805 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.693 Y=0.363
X=-100.988 Y=-5.370 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.742 Y=0.331
X=-106.763 Y=1.806 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.690 Y=0.395
X=-100.988 Y=4.197 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.742 Y=0.416
X=-106.763 Y=-2.978 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.690 Y=0.352
X=-102.143 Y=-7.531 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.731 Y=0.312
X=-107.340 Y=2.886 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.685 Y=0.405
X=-102.143 Y=6.358 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.731 Y=0.436
X=-107.340 Y=-4.058 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.685 Y=0.343
X=-103.698 Y=-9.425 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.717 Y=0.294
X=-108.117 Y=3.833 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.678 Y=0.413
X=-103.698 Y=8.253 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.717 Y=0.453
X=-108.117 Y=-5.006 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.678 Y=0.334
X=-105.592 Y=-10.980 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.701 Y=0.281
X=-109.065 Y=4.610 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.669 Y=0.420
X=-105.592 Y=9.807 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.701 Y=0.467
X=-109.065 Y=-5.783 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.669 Y=0.327
X=-107.753 Y=-12.135 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.681 Y=0.270
X=-110.145 Y=5.188 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.660 Y=0.425
X=-107.753 Y=10.962 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.681 Y=0.477
X=-110.145 Y=-6.360 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.660 Y=0.322
X=-110.098 Y=-12.846 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.660 Y=0.264
X=-111.318 Y=5.544 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.649 Y=0.428
X=-110.098 Y=11.674 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.660 Y=0.483
X=-111.318 Y=-6.716 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.649 Y=0.319
X=-112.537 Y=-13.086 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.638 Y=0.262
X=-112.537 Y=5.664 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.638 Y=0.429
X=-112.537 Y=11.914 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.638 Y=0.485
X=-112.537 Y=-6.836 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.638 Y=0.317
X=-114.975 Y=-12.846 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.617 Y=0.264
X=-113.756 Y=5.544 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.627 Y=0.428
X=-114.975 Y=11.674 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.617 Y=0.483
X=-113.756 Y=-6.716 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.627 Y=0.319
X=-117.320 Y=-12.135 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.596 Y=0.270
X=-114.929 Y=5.188 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.617 Y=0.425
X=-117.320 Y=10.962 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.596 Y=0.477
X=-114.929 Y=-6.360 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.617 Y=0.322
X=-119.482 Y=-10.980 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.576 Y=0.281
X=-116.009 Y=4.611 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.607 Y=0.420
X=-119.482 Y=9.807 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.576 Y=0.467
X=-116.009 Y=-5.783 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.607 Y=0.327
X=-121.376 Y=-9.425 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.559 Y=0.294
X=-116.956 Y=3.833 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.599 Y=0.413
X=-121.376 Y=8.253 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.559 Y=0.453
X=-116.956 Y=-5.006 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.599 Y=0.334
X=-122.930 Y=-7.531 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.545 Y=0.312
X=-117.734 Y=2.886 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.592 Y=0.405
X=-122.930 Y=6.358 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.545 Y=0.436
X=-117.734 Y=-4.058 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.592 Y=0.343
X=-124.085 Y=-5.370 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.535 Y=0.331
X=-118.311 Y=1.806 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.587 Y=0.395
X=-124.085 Y=4.197 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.535 Y=0.416
X=-118.311 Y=-2.978 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.587 Y=0.352
X=-124.797 Y=-3.025 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.529 Y=0.352
X=-118.667 Y=0.633 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.583 Y=0.384
X=-124.797 Y=1.852 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.529 Y=0.396
X=-118.667 Y=-1.805 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.583 Y=0.363
X=-125.037 Y=-0.586 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.526 Y=0.374
X=-118.787 Y=-0.586 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.583 Y=0.374
X=-112.537 Y=-0.586 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.638 Y=0.374
X=123.705 Y=-0.586 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.694 Y=0.374
X=129.715 Y=-3.025 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.748 Y=0.352
X=129.955 Y=-0.586 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.750 Y=0.374
X=123.585 Y=0.633 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.693 Y=0.384
X=129.715 Y=1.852 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.748 Y=0.396
X=123.585 Y=-1.805 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.693 Y=0.363
X=129.004 Y=-5.370 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.742 Y=0.331
X=123.229 Y=1.806 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.690 Y=0.395
X=129.004 Y=4.197 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.742 Y=0.416
X=123.229 Y=-2.978 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.690 Y=0.352
X=127.848 Y=-7.531 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.731 Y=0.312
X=122.652 Y=2.886 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.685 Y=0.405
X=127.848 Y=6.358 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.731 Y=0.436
X=122.652 Y=-4.058 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.685 Y=0.343
X=126.294 Y=-9.425 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.717 Y=0.294
X=121.874 Y=3.833 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.678 Y=0.413
X=126.294 Y=8.253 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.717 Y=0.453
X=121.874 Y=-5.006 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.678 Y=0.334
X=124.400 Y=-10.980 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.701 Y=0.281
X=120.927 Y=4.610 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.669 Y=0.420
X=124.400 Y=9.807 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.701 Y=0.467
X=120.927 Y=-5.783 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.669 Y=0.327
X=122.239 Y=-12.135 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.681 Y=0.270
X=119.847 Y=5.188 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.660 Y=0.425
X=122.239 Y=10.962 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.681 Y=0.477
X=119.847 Y=-6.360 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.660 Y=0.322
X=119.894 Y=-12.846 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.660 Y=0.264
X=118.674 Y=5.544 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.649 Y=0.428
X=119.894 Y=11.674 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.660 Y=0.483
X=118.674 Y=-6.716 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.649 Y=0.319
X=117.455 Y=-13.086 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.638 Y=0.262
X=117.455 Y=5.664 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.638 Y=0.429
X=117.455 Y=11.914 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.638 Y=0.485
X=117.455 Y=-6.836 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.638 Y=0.317
X=115.016 Y=-12.846 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.617 Y=0.264
X=116.236 Y=5.544 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.627 Y=0.428
X=115.016 Y=11.674 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.617 Y=0.483
X=116.236 Y=-6.716 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.627 Y=0.319
X=112.671 Y=-12.135 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.596 Y=0.270
X=115.063 Y=5.188 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.617 Y=0.425
X=112.672 Y=10.962 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.596 Y=0.477
X=115.063 Y=-6.360 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.617 Y=0.322
X=110.510 Y=-10.980 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.576 Y=0.281
X=113.983 Y=4.611 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.607 Y=0.420
X=110.510 Y=9.807 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.576 Y=0.467
X=113.983 Y=-5.783 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.607 Y=0.327
X=108.616 Y=-9.425 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.559 Y=0.294
X=113.036 Y=3.833 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.599 Y=0.413
X=108.616 Y=8.253 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.559 Y=0.453
X=113.036 Y=-5.006 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.599 Y=0.334
X=107.062 Y=-7.531 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.545 Y=0.312
X=112.258 Y=2.886 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.592 Y=0.405
X=107.062 Y=6.358 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.545 Y=0.436
X=112.258 Y=-4.058 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.592 Y=0.343
X=105.906 Y=-5.370 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.535 Y=0.331
X=111.681 Y=1.806 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.587 Y=0.395
X=105.907 Y=4.197 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.535 Y=0.416
X=111.681 Y=-2.978 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.587 Y=0.352
X=105.195 Y=-3.025 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.529 Y=0.352
X=111.325 Y=0.633 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.583 Y=0.384
X=105.195 Y=1.852 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.529 Y=0.396
X=111.325 Y=-1.805 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.583 Y=0.363
X=104.955 Y=-0.586 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.526 Y=0.374
X=111.205 Y=-0.586 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.583 Y=0.374
X=117.455 Y=-0.586 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.638 Y=0.374
X=6.854 Y=-115.797 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.694 Y=0.374
X=12.864 Y=-118.236 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.748 Y=0.352
X=13.104 Y=-115.797 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.750 Y=0.374
X=6.734 Y=-114.578 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.693 Y=0.384
X=12.864 Y=-113.359 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.748 Y=0.396
X=6.734 Y=-117.017 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.693 Y=0.363
X=12.153 Y=-120.581 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.742 Y=0.331
X=6.378 Y=-113.406 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.690 Y=0.395
X=12.153 Y=-111.014 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.742 Y=0.416
X=6.378 Y=-118.189 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.690 Y=0.352
X=10.998 Y=-122.742 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.731 Y=0.312
X=5.801 Y=-112.325 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.685 Y=0.405
X=10.998 Y=-108.853 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.731 Y=0.436
X=5.801 Y=-119.270 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.685 Y=0.343
X=9.443 Y=-124.636 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.717 Y=0.294
X=5.024 Y=-111.378 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.678 Y=0.413
X=9.443 Y=-106.959 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.717 Y=0.453
X=5.024 Y=-120.217 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.678 Y=0.334
X=7.549 Y=-126.191 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.701 Y=0.281
X=4.077 Y=-110.601 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.669 Y=0.420
X=7.549 Y=-105.404 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.701 Y=0.467
X=4.077 Y=-120.994 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.669 Y=0.327
X=5.388 Y=-127.346 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.681 Y=0.270
X=2.996 Y=-110.023 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.660 Y=0.425
X=5.388 Y=-104.249 Z=-174.189,X=0.000 Y=0.000 Z=-1.000,X=0.681 Y=0.477
